,Programs,Genes
3791,83,ENSG00000163902
3792,83,ENSG00000129562
3793,83,ENSG00000101000
3794,83,ENSG00000142534
3795,83,ENSG00000143742
3796,83,ENSG00000110696
3797,83,ENSG00000104325
3798,83,ENSG00000278574
3799,83,ENSG00000141030
3800,83,ENSG00000145723
3801,83,ENSG00000119725
3802,83,ENSG00000026103
3803,83,ENSG00000138750
3804,83,ENSG00000180228
3805,83,ENSG00000138785
3806,83,ENSG00000281306
3807,83,ENSG00000162385
3808,83,ENSG00000169371
3809,83,ENSG00000081087
3810,83,ENSG00000213782
3811,83,ENSG00000011198
3812,83,ENSG00000176390
3813,83,ENSG00000196704
3814,83,ENSG00000051620
3815,83,ENSG00000105372
3816,83,ENSG00000136634
3817,83,ENSG00000167283
3818,83,ENSG00000008018
3819,83,ENSG00000119723
3820,83,ENSG00000197006
3821,83,ENSG00000125991
3822,83,ENSG00000101844
3823,83,ENSG00000112312
3824,83,ENSG00000004779
3825,83,ENSG00000164615
3826,83,ENSG00000115661
3827,83,ENSG00000155959
3828,83,ENSG00000155096
3829,83,ENSG00000121542
3830,83,ENSG00000119013
3831,83,ENSG00000138495
3832,83,ENSG00000241468
3833,83,ENSG00000132963
3834,83,ENSG00000144848
3835,83,ENSG00000283630
3836,83,ENSG00000130332
3837,83,ENSG00000144034
3838,83,ENSG00000151665
3839,83,ENSG00000143106
3840,83,ENSG00000114902
3841,83,ENSG00000134809
3842,83,ENSG00000089157
3843,83,ENSG00000100632
3844,83,ENSG00000149923
3845,83,ENSG00000102897
3846,83,ENSG00000092199
3847,83,ENSG00000169599
3848,83,ENSG00000104327
3849,83,ENSG00000116752
3850,83,ENSG00000186141
3851,83,ENSG00000082515
3852,83,ENSG00000154719
3853,83,ENSG00000100902
3854,83,ENSG00000178127
3855,83,ENSG00000164405
3856,83,ENSG00000124588
3857,83,ENSG00000104221
3858,83,ENSG00000083457
3859,83,ENSG00000166478
3860,83,ENSG00000129518
3861,83,ENSG00000156411
3862,83,ENSG00000188846
3863,83,ENSG00000145741
3864,83,ENSG00000101084
3865,83,ENSG00000280831
3866,83,ENSG00000277791
3867,83,ENSG00000113552
3868,83,ENSG00000117410
3869,83,ENSG00000149100
3870,83,ENSG00000184047
3871,83,ENSG00000155957
3872,83,ENSG00000105640
3873,83,ENSG00000115541
3874,83,ENSG00000110711
3875,83,ENSG00000102978
3876,83,ENSG00000102981
3877,83,ENSG00000104408
3878,83,ENSG00000108528
3879,83,ENSG00000023041
3880,83,ENSG00000181991
3881,83,ENSG00000169016
3882,83,ENSG00000163607
3883,83,ENSG00000159199
3884,83,ENSG00000242028
3885,83,ENSG00000113328
3886,83,ENSG00000066855
3887,83,ENSG00000196116
3888,83,ENSG00000100601
3889,83,ENSG00000108641
3890,83,ENSG00000137500
3891,83,ENSG00000140612
3892,83,ENSG00000100814
3893,83,ENSG00000105829
3894,83,ENSG00000114021
3895,83,ENSG00000113272
3896,83,ENSG00000064995
3897,83,ENSG00000117505
3898,83,ENSG00000077348
3899,83,ENSG00000140395
3900,83,ENSG00000124659
3901,83,ENSG00000196387
3902,83,ENSG00000117751
3903,83,ENSG00000117151
3904,83,ENSG00000120333
3905,83,ENSG00000061794
3906,83,ENSG00000131508
3907,83,ENSG00000143222
3908,83,ENSG00000075089
3909,83,ENSG00000121350
3910,83,ENSG00000186468
3911,83,ENSG00000114209
3912,83,ENSG00000171863
3913,83,ENSG00000185721
3914,83,ENSG00000163541
3915,83,ENSG00000243147
3916,83,ENSG00000198843
3917,83,ENSG00000198755
3918,83,ENSG00000091483
3919,83,ENSG00000162972
3920,83,ENSG00000143156
3921,83,ENSG00000147403
3922,83,ENSG00000100216
3923,83,ENSG00000181163
3924,83,ENSG00000164162
3925,83,ENSG00000168522
3926,83,ENSG00000154723
3927,83,ENSG00000113456
3928,83,ENSG00000169020
3929,83,ENSG00000074319
3930,83,ENSG00000155508
3931,83,ENSG00000154582
3932,83,ENSG00000135900
3933,83,ENSG00000120533
3934,83,ENSG00000152558
3935,83,ENSG00000127920
3936,83,ENSG00000115946
3937,83,ENSG00000183648
3938,83,ENSG00000178913
3939,83,ENSG00000116489
3940,83,ENSG00000083845
3941,83,ENSG00000130520
3942,83,ENSG00000163479
3943,83,ENSG00000002919
3944,83,ENSG00000010278
3945,83,ENSG00000135624
3946,83,ENSG00000166347
3947,83,ENSG00000126768
3948,83,ENSG00000124172
3949,83,ENSG00000213741
3950,83,ENSG00000125352
3951,83,ENSG00000118242
3952,83,ENSG00000139180
3953,83,ENSG00000069345
3954,83,ENSG00000141378
3955,83,ENSG00000177971
3956,83,ENSG00000164167
3957,83,ENSG00000180879
3958,83,ENSG00000213281
3959,83,ENSG00000178096
3960,83,ENSG00000102316
3961,83,ENSG00000155868
3962,83,ENSG00000147533
3963,83,ENSG00000116459
3964,83,ENSG00000130958
3965,83,ENSG00000165672
3966,83,ENSG00000106245
3967,83,ENSG00000142546
3968,83,ENSG00000198189
3969,83,ENSG00000175324
3970,83,ENSG00000136521
3971,83,ENSG00000066557
3972,83,ENSG00000143947
3973,83,ENSG00000128513
3974,83,ENSG00000116212
3975,83,ENSG00000126953
3976,83,ENSG00000114391
3977,83,ENSG00000106400
3978,83,ENSG00000124688
3979,83,ENSG00000145088
3980,83,ENSG00000196262
3981,83,ENSG00000249915
3982,83,ENSG00000142684
3983,83,ENSG00000118579
3984,83,ENSG00000110801
3985,83,ENSG00000111775
3986,83,ENSG00000134308
3987,83,ENSG00000134419
3988,83,ENSG00000116157
3989,83,ENSG00000143771
3990,83,ENSG00000166595
3991,83,ENSG00000243009
3992,83,ENSG00000168818
3993,83,ENSG00000168002
3994,83,ENSG00000101558
3995,83,ENSG00000182307
3996,83,ENSG00000163156
3997,83,ENSG00000169372
3998,83,ENSG00000172531
3999,83,ENSG00000124614
4000,83,ENSG00000054116
4001,83,ENSG00000131495
4002,83,ENSG00000179091
4003,83,ENSG00000167397
4004,83,ENSG00000140307
4005,83,ENSG00000164414
4006,83,ENSG00000159479
4007,83,ENSG00000150779
4008,83,ENSG00000172239
4009,83,ENSG00000178935
4010,83,ENSG00000175193
4011,83,ENSG00000116030
4012,83,ENSG00000131269
4013,83,ENSG00000143977
4014,83,ENSG00000129055
4015,83,ENSG00000023697
4016,83,ENSG00000272047
4017,83,ENSG00000084623
4018,83,ENSG00000183291
4019,83,ENSG00000181061
4020,83,ENSG00000282984
4021,83,ENSG00000139546
4022,83,ENSG00000189043
4023,83,ENSG00000116001
4024,83,ENSG00000148444
4025,83,ENSG00000132581
4026,83,ENSG00000091164
4027,83,ENSG00000145781
4028,83,ENSG00000171453
4029,83,ENSG00000085719
4030,83,ENSG00000149806
4031,83,ENSG00000129128
4032,83,ENSG00000100519
4033,83,ENSG00000283018
4034,83,ENSG00000186283
4035,83,ENSG00000023608
4036,83,ENSG00000170855
4037,83,ENSG00000109332
4038,83,ENSG00000120697
4039,83,ENSG00000101182
4040,83,ENSG00000169714
4041,83,ENSG00000088451
4042,83,ENSG00000185627
4043,83,ENSG00000102218
4044,83,ENSG00000084072
4045,83,ENSG00000108561
4046,83,ENSG00000149089
4047,83,ENSG00000198258
4048,83,ENSG00000131238
4049,83,ENSG00000109919
4050,83,ENSG00000139163
4051,83,ENSG00000259494
4052,83,ENSG00000117118
4053,83,ENSG00000185088
4054,83,ENSG00000133112
4055,83,ENSG00000135940
4056,83,ENSG00000169727
4057,83,ENSG00000113734
4058,83,ENSG00000113387
4059,83,ENSG00000049541
4060,83,ENSG00000156110
4061,83,ENSG00000135930
4062,83,ENSG00000089006
4063,83,ENSG00000169976
4064,83,ENSG00000145425
4065,83,ENSG00000130772
4066,83,ENSG00000143314
4067,83,ENSG00000149273
4068,83,ENSG00000113583
4069,83,ENSG00000137274
4070,83,ENSG00000115514
4071,83,ENSG00000197045
4072,83,ENSG00000104131
4073,83,ENSG00000126749
4074,83,ENSG00000197713
4075,83,ENSG00000162851
4076,83,ENSG00000197894
4077,83,ENSG00000151500
4078,83,ENSG00000131174
4079,83,ENSG00000114784
4080,83,ENSG00000157916
4081,83,ENSG00000112110
4082,83,ENSG00000162959
4083,83,ENSG00000156136
4084,83,ENSG00000281221
4085,83,ENSG00000128694
4086,83,ENSG00000133773
4087,83,ENSG00000213246
4088,83,ENSG00000214113
4089,83,ENSG00000158042
4090,83,ENSG00000167515
4091,83,ENSG00000143252
4092,83,ENSG00000065057
4093,83,ENSG00000101843
4094,83,ENSG00000170881
4095,83,ENSG00000115307
4096,83,ENSG00000182899
4097,83,ENSG00000110700
4098,83,ENSG00000083099
4099,83,ENSG00000063177
4100,83,ENSG00000008988
4101,83,ENSG00000122565
4102,83,ENSG00000159377
4103,83,ENSG00000144827
4104,83,ENSG00000123595
4105,83,ENSG00000042317
4106,83,ENSG00000137818
4107,83,ENSG00000116874
4108,83,ENSG00000156162
4109,83,ENSG00000041357
4110,83,ENSG00000125356
4111,83,ENSG00000152234
4112,83,ENSG00000070831
4113,83,ENSG00000136104
4114,83,ENSG00000005194
4115,83,ENSG00000125743
4116,83,ENSG00000138382
4117,83,ENSG00000166557
4118,83,ENSG00000102805
4119,83,ENSG00000105171
4120,83,ENSG00000147654
4121,83,ENSG00000177889
4122,83,ENSG00000065615
4123,83,ENSG00000136888
4124,83,ENSG00000038002
4125,83,ENSG00000230989
4126,83,ENSG00000135845
4127,83,ENSG00000137947
4128,83,ENSG00000164978
4129,83,ENSG00000281702
4130,83,ENSG00000138794
4131,83,ENSG00000171155
4132,83,ENSG00000161980
4133,83,ENSG00000103152
4134,83,ENSG00000141543
4135,83,ENSG00000156253
4136,83,ENSG00000113048
4137,83,ENSG00000107833
4138,83,ENSG00000172172
4139,83,ENSG00000116922
4140,83,ENSG00000086065
4141,83,ENSG00000134001
4142,83,ENSG00000040933
4143,83,ENSG00000084207
4144,83,ENSG00000143155
4145,83,ENSG00000096092
4146,83,ENSG00000112695
4147,83,ENSG00000182952
4148,83,ENSG00000092020
4149,83,ENSG00000100387
4150,83,ENSG00000172465
4151,83,ENSG00000153140
4152,83,ENSG00000005022
4153,83,ENSG00000031691
4154,83,ENSG00000115317
4155,83,ENSG00000169567
4156,83,ENSG00000125870
4157,83,ENSG00000124767
4158,83,ENSG00000114125
4159,83,ENSG00000125445
4160,83,ENSG00000085274
4161,83,ENSG00000167380
4162,83,ENSG00000139974
4163,83,ENSG00000170791
4164,83,ENSG00000171960
4165,83,ENSG00000241837
4166,83,ENSG00000142856
4167,83,ENSG00000120992
4168,83,ENSG00000135441
4169,83,ENSG00000184857
4170,83,ENSG00000126226
4171,84,ENSG00000126088
4172,84,ENSG00000136718
4173,84,ENSG00000130724
4174,84,ENSG00000129255
4175,84,ENSG00000029364
4176,84,ENSG00000167863
4177,84,ENSG00000126457
4178,84,ENSG00000205155
4179,84,ENSG00000018610
4180,84,ENSG00000130313
4181,84,ENSG00000281221
4182,84,ENSG00000128283
4183,84,ENSG00000100804
4184,84,ENSG00000175756
4185,84,ENSG00000104325
4186,84,ENSG00000103024
4187,84,ENSG00000129194
4188,84,ENSG00000131748
4189,84,ENSG00000130560
4190,84,ENSG00000099795
4191,84,ENSG00000105677
4192,84,ENSG00000163879
4193,84,ENSG00000130312
4194,84,ENSG00000173511
4195,84,ENSG00000131477
4196,84,ENSG00000111725
4197,84,ENSG00000104915
4198,84,ENSG00000126267
4199,84,ENSG00000064490
4200,84,ENSG00000105698
4201,84,ENSG00000159228
4202,84,ENSG00000168385
4203,84,ENSG00000160917
4204,84,ENSG00000065057
4205,84,ENSG00000159708
4206,84,ENSG00000125991
4207,84,ENSG00000262814
4208,84,ENSG00000010256
4209,84,ENSG00000179271
4210,84,ENSG00000171885
4211,84,ENSG00000108622
4212,84,ENSG00000280858
4213,84,ENSG00000099800
4214,84,ENSG00000115268
4215,84,ENSG00000167775
4216,84,ENSG00000167468
4217,84,ENSG00000053501
4218,84,ENSG00000109390
4219,84,ENSG00000168710
4220,84,ENSG00000145293
4221,84,ENSG00000278365
4222,84,ENSG00000120656
4223,84,ENSG00000012061
4224,84,ENSG00000188486
4225,84,ENSG00000130733
4226,84,ENSG00000151366
4227,84,ENSG00000176473
4228,84,ENSG00000198356
4229,84,ENSG00000105669
4230,84,ENSG00000213619
4231,84,ENSG00000074071
4232,84,ENSG00000176340
4233,84,ENSG00000278712
4234,84,ENSG00000099203
4235,84,ENSG00000105364
4236,84,ENSG00000105053
4237,84,ENSG00000168734
4238,84,ENSG00000137509
4239,84,ENSG00000155368
4240,84,ENSG00000163481
4241,84,ENSG00000274296
4242,84,ENSG00000128272
4243,84,ENSG00000149792
4244,84,ENSG00000146066
4245,84,ENSG00000165688
4246,84,ENSG00000267796
4247,84,ENSG00000163743
4248,84,ENSG00000103152
4249,84,ENSG00000104872
4250,84,ENSG00000083807
4251,84,ENSG00000168228
4252,84,ENSG00000060971
4253,84,ENSG00000064961
4254,84,ENSG00000100211
4255,84,ENSG00000004059
4256,84,ENSG00000105404
4257,84,ENSG00000161654
4258,84,ENSG00000110442
4259,84,ENSG00000090554
4260,84,ENSG00000170412
4261,84,ENSG00000099341
4262,84,ENSG00000160959
4263,84,ENSG00000233927
4264,84,ENSG00000171222
4265,84,ENSG00000124444
4266,84,ENSG00000123349
4267,84,ENSG00000130255
4268,84,ENSG00000100319
4269,84,ENSG00000267855
4270,84,ENSG00000104980
4271,84,ENSG00000089006
4272,84,ENSG00000186010
4273,84,ENSG00000123810
4274,84,ENSG00000162517
4275,84,ENSG00000115286
4276,84,ENSG00000163882
4277,84,ENSG00000130811
4278,84,ENSG00000105819
4279,84,ENSG00000118162
4280,84,ENSG00000255302
4281,84,ENSG00000179262
4282,84,ENSG00000104131
4283,84,ENSG00000105607
4284,84,ENSG00000173171
4285,84,ENSG00000125656
4286,84,ENSG00000101444
4287,84,ENSG00000186184
4288,84,ENSG00000104886
4289,84,ENSG00000132254
4290,84,ENSG00000128309
4291,84,ENSG00000282986
4292,84,ENSG00000114054
4293,84,ENSG00000101473
4294,84,ENSG00000134970
4295,84,ENSG00000099624
4296,84,ENSG00000235107
4297,84,ENSG00000135441
4298,84,ENSG00000074201
4299,85,ENSG00000168216
4300,85,ENSG00000108846
4301,85,ENSG00000164543
4302,85,ENSG00000196639
4303,85,ENSG00000179431
4304,85,ENSG00000173852
4305,85,ENSG00000132329
4306,85,ENSG00000213639
4307,85,ENSG00000134531
4308,85,ENSG00000117519
4309,85,ENSG00000117528
4310,85,ENSG00000173918
4311,85,ENSG00000163288
4312,85,ENSG00000169715
4313,85,ENSG00000104267
4314,85,ENSG00000100003
4315,85,ENSG00000143878
4316,85,ENSG00000141349
4317,85,ENSG00000115226
4318,85,ENSG00000168306
4319,85,ENSG00000185432
4320,85,ENSG00000115107
4321,85,ENSG00000175183
4322,85,ENSG00000062096
4323,85,ENSG00000170175
4324,85,ENSG00000175348
4325,85,ENSG00000127472
4326,85,ENSG00000163661
4327,85,ENSG00000115380
4328,85,ENSG00000203797
4329,85,ENSG00000101955
4330,85,ENSG00000078967
4331,85,ENSG00000117525
4332,85,ENSG00000135404
4333,85,ENSG00000075142
4334,85,ENSG00000131238
4335,85,ENSG00000119471
4336,85,ENSG00000121361
4337,85,ENSG00000168679
4338,85,ENSG00000116717
4339,85,ENSG00000106397
4340,85,ENSG00000155760
4341,85,ENSG00000159200
4342,85,ENSG00000124762
4343,85,ENSG00000138448
4344,85,ENSG00000139155
4345,85,ENSG00000067182
4346,85,ENSG00000063660
4347,85,ENSG00000011028
4348,85,ENSG00000117643
4349,85,ENSG00000072310
4350,85,ENSG00000186153
4351,85,ENSG00000087077
4352,85,ENSG00000105854
4353,85,ENSG00000124570
4354,85,ENSG00000182108
4355,85,ENSG00000185339
4356,85,ENSG00000100417
4357,85,ENSG00000042445
4358,85,ENSG00000174080
4359,85,ENSG00000091129
4360,85,ENSG00000152049
4361,85,ENSG00000166033
4362,85,ENSG00000005469
4363,86,ENSG00000111727
4364,86,ENSG00000120833
4365,86,ENSG00000118523
4366,86,ENSG00000168282
4367,86,ENSG00000100612
4368,86,ENSG00000100823
4369,86,ENSG00000162367
4370,86,ENSG00000130544
4371,86,ENSG00000148572
4372,86,ENSG00000165502
4373,86,ENSG00000175104
4374,86,ENSG00000123610
4375,86,ENSG00000145287
4376,86,ENSG00000064225
4377,86,ENSG00000104660
4378,86,ENSG00000100890
4379,86,ENSG00000170348
4380,86,ENSG00000100938
4381,86,ENSG00000138722
4382,86,ENSG00000124205
4383,86,ENSG00000168385
4384,86,ENSG00000102753
4385,86,ENSG00000166128
4386,86,ENSG00000111859
4387,86,ENSG00000120910
4388,86,ENSG00000170881
4389,87,ENSG00000115998
4390,87,ENSG00000178966
4391,87,ENSG00000138459
4392,87,ENSG00000166471
4393,87,ENSG00000084073
4394,87,ENSG00000119900
4395,87,ENSG00000113594
4396,87,ENSG00000069702
4397,87,ENSG00000137710
4398,87,ENSG00000168283
4399,87,ENSG00000117620
4400,87,ENSG00000129317
4401,87,ENSG00000116761
4402,87,ENSG00000112234
4403,87,ENSG00000133895
4404,87,ENSG00000011566
4405,87,ENSG00000065135
4406,87,ENSG00000113712
4407,87,ENSG00000134758
4408,87,ENSG00000072210
4409,87,ENSG00000135775
4410,87,ENSG00000035115
4411,87,ENSG00000152137
4412,87,ENSG00000165409
4413,87,ENSG00000278053
4414,87,ENSG00000095059
4415,87,ENSG00000104320
4416,87,ENSG00000112146
4417,87,ENSG00000001630
4418,87,ENSG00000168564
4419,87,ENSG00000119820
4420,87,ENSG00000116001
4421,87,ENSG00000001561
4422,87,ENSG00000116171
4423,87,ENSG00000168906
4424,87,ENSG00000114251
4425,87,ENSG00000077380
4426,87,ENSG00000113575
4427,87,ENSG00000156256
4428,87,ENSG00000185238
4429,87,ENSG00000120837
4430,87,ENSG00000108406
4431,87,ENSG00000196981
4432,87,ENSG00000121749
4433,87,ENSG00000140463
4434,87,ENSG00000136631
4435,87,ENSG00000146802
4436,87,ENSG00000137414
4437,87,ENSG00000146085
4438,87,ENSG00000123106
4439,87,ENSG00000198130
4440,87,ENSG00000172086
4441,87,ENSG00000102218
4442,87,ENSG00000172469
4443,87,ENSG00000107614
4444,87,ENSG00000132383
4445,87,ENSG00000185947
4446,87,ENSG00000108733
4447,87,ENSG00000143653
4448,87,ENSG00000011295
4449,87,ENSG00000106392
4450,87,ENSG00000083937
4451,87,ENSG00000066651
4452,87,ENSG00000114520
4453,87,ENSG00000102893
4454,87,ENSG00000101888
4455,87,ENSG00000142864
4456,87,ENSG00000136197
4457,87,ENSG00000153936
4458,87,ENSG00000169946
4459,87,ENSG00000136144
4460,87,ENSG00000167186
4461,87,ENSG00000121067
4462,87,ENSG00000131931
4463,87,ENSG00000105856
4464,87,ENSG00000122481
4465,87,ENSG00000276618
4466,87,ENSG00000163291
4467,87,ENSG00000120742
4468,87,ENSG00000150540
4469,87,ENSG00000117625
4470,87,ENSG00000162521
4471,87,ENSG00000170142
4472,87,ENSG00000158796
4473,87,ENSG00000132669
4474,87,ENSG00000110880
4475,87,ENSG00000236287
4476,87,ENSG00000166821
4477,87,ENSG00000128513
4478,87,ENSG00000163666
4479,87,ENSG00000066583
4480,87,ENSG00000112964
4481,87,ENSG00000165322
4482,87,ENSG00000211456
4483,87,ENSG00000186298
4484,88,ENSG00000088298
4485,88,ENSG00000166794
4486,88,ENSG00000005889
4487,88,ENSG00000123268
4488,88,ENSG00000155011
4489,88,ENSG00000168938
4490,88,ENSG00000172123
4491,88,ENSG00000101255
4492,88,ENSG00000164647
4493,88,ENSG00000167565
4494,88,ENSG00000117479
4495,88,ENSG00000120805
4496,88,ENSG00000117151
4497,88,ENSG00000129187
4498,88,ENSG00000169439
4499,88,ENSG00000105612
4500,88,ENSG00000064012
4501,88,ENSG00000104415
4502,88,ENSG00000198034
4503,88,ENSG00000137714
4504,88,ENSG00000139974
4505,88,ENSG00000103241
4506,88,ENSG00000106392
4507,88,ENSG00000204370
4508,88,ENSG00000008282
4509,88,ENSG00000152242
4510,88,ENSG00000143127
4511,88,ENSG00000000971
4512,88,ENSG00000101132
4513,88,ENSG00000117592
4514,88,ENSG00000263160
4515,88,ENSG00000108423
4516,88,ENSG00000141682
4517,88,ENSG00000067167
4518,88,ENSG00000158092
4519,88,ENSG00000151348
4520,88,ENSG00000136560
4521,88,ENSG00000086598
4522,88,ENSG00000166035
4523,88,ENSG00000198814
4524,88,ENSG00000152558
4525,88,ENSG00000127920
4526,88,ENSG00000130733
4527,88,ENSG00000176390
4528,88,ENSG00000153246
4529,88,ENSG00000081320
4530,88,ENSG00000035681
4531,88,ENSG00000068697
4532,88,ENSG00000101844
4533,88,ENSG00000075790
4534,88,ENSG00000069943
4535,88,ENSG00000128606
4536,89,ENSG00000197576
4537,89,ENSG00000091428
4538,89,ENSG00000108439
4539,89,ENSG00000232357
4540,89,ENSG00000136059
4541,89,ENSG00000213689
4542,89,ENSG00000090263
4543,89,ENSG00000164081
4544,89,ENSG00000139211
4545,89,ENSG00000185825
4546,89,ENSG00000178538
4547,89,ENSG00000102078
4548,89,ENSG00000114735
4549,89,ENSG00000115844
4550,89,ENSG00000126460
4551,89,ENSG00000141232
4552,89,ENSG00000132763
4553,89,ENSG00000196704
4554,89,ENSG00000065057
4555,89,ENSG00000196208
4556,89,ENSG00000175573
4557,89,ENSG00000071889
4558,89,ENSG00000168118
4559,89,ENSG00000114405
4560,89,ENSG00000154889
4561,89,ENSG00000144120
4562,89,ENSG00000133597
4563,89,ENSG00000087076
4564,89,ENSG00000136877
4565,89,ENSG00000106537
4566,89,ENSG00000114473
4567,89,ENSG00000112651
4568,89,ENSG00000133256
4569,89,ENSG00000156873
4570,89,ENSG00000100577
4571,89,ENSG00000136108
4572,89,ENSG00000170276
4573,89,ENSG00000118960
4574,89,ENSG00000099385
4575,89,ENSG00000166228
4576,89,ENSG00000145916
4577,89,ENSG00000136840
4578,89,ENSG00000087842
4579,89,ENSG00000167797
4580,89,ENSG00000147592
4581,89,ENSG00000091664
4582,89,ENSG00000135437
4583,89,ENSG00000141349
4584,89,ENSG00000107175
4585,89,ENSG00000046647
4586,89,ENSG00000215375
4587,89,ENSG00000149809
4588,89,ENSG00000174165
4589,89,ENSG00000139637
4590,89,ENSG00000106392
4591,89,ENSG00000105991
4592,89,ENSG00000106633
4593,89,ENSG00000081692
4594,89,ENSG00000221838
4595,89,ENSG00000198125
4596,89,ENSG00000137842
4597,89,ENSG00000104055
4598,89,ENSG00000010361
4599,89,ENSG00000262771
4600,89,ENSG00000175938
4601,89,ENSG00000127152
4602,89,ENSG00000106004
4603,89,ENSG00000025434
4604,89,ENSG00000158793
4605,89,ENSG00000102796
4606,89,ENSG00000112530
4607,89,ENSG00000127554
4608,89,ENSG00000167113
4609,89,ENSG00000105865
4610,89,ENSG00000178149
4611,89,ENSG00000121680
4612,89,ENSG00000132141
4613,89,ENSG00000213160
4614,89,ENSG00000106077
4615,89,ENSG00000253293
4616,89,ENSG00000108591
4617,89,ENSG00000106635
4618,89,ENSG00000145022
4619,89,ENSG00000144182
4620,89,ENSG00000059378
4621,89,ENSG00000167333
4622,89,ENSG00000108641
4623,89,ENSG00000166411
4624,89,ENSG00000110011
4625,89,ENSG00000138621
4626,89,ENSG00000185813
4627,89,ENSG00000089127
4628,90,ENSG00000131143
4629,90,ENSG00000136161
4630,90,ENSG00000134108
4631,90,ENSG00000112335
4632,90,ENSG00000182636
4633,90,ENSG00000172465
4634,90,ENSG00000164172
4635,90,ENSG00000013561
4636,90,ENSG00000205758
4637,90,ENSG00000128609
4638,90,ENSG00000186106
4639,90,ENSG00000102804
4640,90,ENSG00000142168
4641,90,ENSG00000104408
4642,90,ENSG00000167578
4643,90,ENSG00000129625
4644,90,ENSG00000110429
4645,90,ENSG00000150459
4646,90,ENSG00000125375
4647,90,ENSG00000063854
4648,90,ENSG00000181061
4649,90,ENSG00000162735
4650,90,ENSG00000006837
4651,90,ENSG00000111652
4652,90,ENSG00000121022
4653,90,ENSG00000118564
4654,90,ENSG00000178980
4655,90,ENSG00000082996
4656,90,ENSG00000067560
4657,90,ENSG00000107242
4658,90,ENSG00000143198
4659,90,ENSG00000164258
4660,90,ENSG00000113068
4661,90,ENSG00000112981
4662,90,ENSG00000170634
4663,90,ENSG00000122042
4664,90,ENSG00000140941
4665,90,ENSG00000119048
4666,90,ENSG00000112367
